@relation pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-R4

@attribute pacmanX numeric
@attribute pacmanY numeric
@attribute livingGhosts numeric
@attribute score numeric
@attribute class {Stop,North,South,East,West}

@data
0.294118,0.133333,0,0.943522,West
0.294118,0.066667,0,0.94186,South
0.294118,0.133333,0,0.940199,North
0.235294,0.133333,0,0.938538,West
0.235294,0.066667,0,0.936877,South
0.176471,0.066667,0,0.935216,West
0.176471,0,0,0.933555,South
0,0.533333,1,0.031561,Stop
0,0.466667,1,0.0299,South
0,0.4,1,0.028239,South
0.058824,0.4,1,0.026578,East
0.117647,0.4,1,0.024917,East
0.176471,0.4,1,0.023256,East
0.176471,0.333333,1,0.021595,South
0.235294,0.333333,0.666667,0.352159,East
0.235294,0.266667,0.666667,0.350498,South
0.176471,0.266667,0.666667,0.348837,West
0.117647,0.266667,0.666667,0.347176,West
0.176471,0.266667,0.666667,0.345515,East
0.117647,0.266667,0.666667,0.343854,West
0.176471,0.266667,0.666667,0.342193,East
0.117647,0.266667,0.666667,0.340532,West
0.176471,0.266667,0.666667,0.33887,East
0.117647,0.266667,0.666667,0.337209,West
0.058824,0.266667,0.666667,0.335548,West
0.117647,0.266667,0.666667,0.333887,East
0.058824,0.266667,0.666667,0.332226,West
0.117647,0.266667,0.666667,0.330565,East
0.058824,0.266667,0.666667,0.328904,West
0.117647,0.266667,0.666667,0.327243,East
0.058824,0.266667,0.666667,0.325581,West
0.117647,0.266667,0.666667,0.32392,East
0.058824,0.266667,0.666667,0.322259,West
0.117647,0.266667,0.666667,0.320598,East
0.058824,0.266667,0.666667,0.318937,West
0.117647,0.266667,0.666667,0.317276,East
0.058824,0.266667,0.666667,0.315615,West
0,0.266667,0.666667,0.313953,West
0,0.2,0.666667,0.312292,South
0,0.133333,0.333333,0.642857,South
0,0.066667,0.333333,0.641196,South
0.058824,0.066667,0.333333,0.639535,East
0.117647,0.066667,0.333333,0.637874,East
0.176471,0.066667,0.333333,0.636213,East
0.235294,0.066667,0.333333,0.634551,East
0.235294,0.133333,0.333333,0.63289,North
0.294118,0.133333,0.333333,0.631229,East
0.352941,0.133333,0.333333,0.629568,East
0.352941,0.066667,0.333333,0.627907,South
0.352941,0.133333,0.333333,0.626246,North
0.411765,0.133333,0.333333,0.624585,East
0.411765,0.2,0.333333,0.622924,North
0.411765,0.266667,0.333333,0.621262,North
0.411765,0.333333,0.333333,0.619601,North
0.411765,0.4,0.333333,0.61794,North
0.470588,0.4,0.333333,0.616279,East
0.529412,0.4,0.333333,0.614618,East
0.529412,0.466667,0,0.945183,North
0.529412,0.4,0,0.943522,South
0.529412,0.333333,0,0.94186,South
0.529412,0.266667,0,0.940199,South
0.529412,0.2,0,0.938538,South
0.529412,0.133333,0,0.936877,South
0.529412,0.066667,0,0.935216,South
0.588235,0.066667,0,0.933555,East
0.588235,0.066667,0,0.931894,East
0.588235,0.066667,0,0.930233,East
0.588235,0.066667,0,0.928571,East
0.588235,0.066667,0,0.92691,East
0.588235,0,0,0.925249,South
0.588235,0,0,0.923588,South
0.588235,0.066667,0,0.921927,North
0.588235,0.066667,0,0.920266,North
0.588235,0.133333,0,0.918605,North
0.647059,0.133333,0,0.916944,East
0.705882,0.133333,0,0.915282,East
0.764706,0.133333,0,0.913621,East
0.823529,0.133333,0,0.91196,East
0.882353,0.133333,0,0.910299,East
0.941176,0.133333,0,0.908638,East
0,1,1,0.031561,Stop
0,0.933333,1,0.0299,South
0,0.866667,1,0.028239,South
0,0.8,1,0.026578,South
0,0.733333,1,0.024917,South
0,0.666667,1,0.023256,South
0,0.6,1,0.021595,South
0,0.533333,1,0.019934,South
0,0.466667,1,0.018272,South
0,0.4,1,0.016611,South
0,0.4,1,0.01495,South
0,0.4,1,0.013289,South
0,0.4,1,0.011628,South
0,0.333333,1,0.009967,South
0,0.266667,1,0.008306,South
0,0.2,1,0.006645,South
0,0.133333,1,0.004983,South
0,0.2,1,0.003322,North
0,0.266667,1,0.001661,North
0,0.2,1,0,South
0.058824,0.2,0.666667,0.330565,East
0.117647,0.2,0.666667,0.328904,East
0.117647,0.133333,0.666667,0.327243,South
0.176471,0.133333,0.333333,0.657807,East
0.176471,0.066667,0.333333,0.656146,South
0.235294,0.066667,0,0.986711,East
0.235294,0.133333,0,0.98505,North
0,1,1,0.031561,Stop
0,0.933333,1,0.0299,South
0,0.866667,1,0.028239,South
0,0.8,1,0.026578,South
0,0.733333,1,0.024917,South
0,0.666667,1,0.023256,South
0,0.6,1,0.021595,South
0,0.533333,1,0.019934,South
0,0.466667,1,0.018272,South
0,0.466667,1,0.016611,South
0,0.4,1,0.01495,South
0,0.333333,1,0.013289,South
0,0.266667,1,0.011628,South
0,0.2,0.666667,0.342193,South
0,0.133333,0.666667,0.340532,South
0.058824,0.133333,0.666667,0.33887,East
0.058824,0.2,0.333333,0.669435,North
0.058824,0.133333,0.333333,0.667774,South
0.058824,0.066667,0,0.998339,South
0.058824,0.133333,0,0.996678,North
0.058824,0.2,0,0.995017,North
0.117647,0.2,0,0.993355,East
0.117647,0.266667,0,0.991694,North
0.117647,0.333333,0,0.990033,North
0.117647,0.4,0,0.988372,North
