@relation pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute pacmanX numeric
@attribute pacmanY numeric
@attribute livingGhosts numeric
@attribute minGhost numeric
@attribute score numeric
@attribute class {Stop,North,South,East,West}

@data
0.647059,0.333333,0.333333,0.15,0.649502,South
0.705882,0.333333,0.333333,0.1,0.647841,East
0.764706,0.333333,0.333333,0.1,0.646179,East
0.764706,0.4,0.333333,0.1,0.644518,North
0.823529,0.4,0.333333,0.1,0.642857,East
0.823529,0.333333,0.333333,0.1,0.641196,South
0.882353,0.333333,0.333333,0,0.639535,East
0.941176,0.333333,0,1,0.9701,East
0.941176,0.266667,0,0.95,0.968439,South
0.941176,0.2,0,0.85,0.966777,South
0.941176,0.133333,0,0.75,0.965116,South
0.941176,0.066667,0,0.75,0.963455,South
0.882353,0.066667,0,0.75,0.961794,West
0.882353,0,0,0.65,0.960133,South
0.823529,0,0,0.65,0.958472,West
0.823529,0.066667,0,0.65,0.956811,North
0.764706,0.066667,0,0.65,0.95515,West
0.764706,0,0,0.6,0.953488,South
0.705882,0,0,0.5,0.951827,West
0.647059,0,0,0.5,0.950166,West
0.647059,0.066667,0,0.45,0.948505,North
0.588235,0.066667,0,0.45,0.946844,West
0.588235,0,0,0.35,0.945183,South
0.529412,0,0,0.35,0.943522,West
0.470588,0,0,0.35,0.94186,West
0.470588,0.066667,0,0.35,0.940199,North
0.470588,0.133333,0,0.25,0.938538,North
0.411765,0.133333,0,0.2,0.936877,West
0.352941,0.133333,0,0.2,0.935216,West
0.294118,0.133333,0,0.2,0.933555,West
0.294118,0.2,0,0.2,0.931894,North
0.235294,0.2,0,0.2,0.930233,West
0.235294,0.266667,0,0.2,0.928571,North
0.235294,0.333333,0,0.2,0.92691,North
0.235294,0.266667,0,0.2,0.925249,South
0.235294,0.2,0,0.1,0.923588,South
0.176471,0.2,0,0.1,0.921927,West
0.176471,0.133333,0,0.1,0.920266,South
0.117647,0.133333,0,0.05,0.918605,West
0.058824,0.133333,0,0,0.916944,West
