@relation pacman_info-weka.filters.unsupervised.attribute.Remove-R5

@attribute pacmanX numeric
@attribute pacmanY numeric
@attribute livingGhosts numeric
@attribute minGhost numeric
@attribute class {Stop,North,South,East,West}

@data
10,8,2,2,South
10,8,2,2,South
10,8,2,2,South
10,8,2,3,South
10,7,2,2,South
10,7,2,3,South
10,8,2,2,North
10,9,1,3,North
10,8,1,3,South
10,9,1,3,North
10,8,1,3,South
10,8,1,3,South
10,8,1,2,South
10,8,1,3,South
10,9,1,1,North
1,11,4,7,Stop
1,10,4,5,South
1,9,4,4,South
2,9,4,4,East
2,8,4,4,South
2,9,4,3,North
3,9,4,3,East
3,8,4,1,South
4,8,3,4,East
4,7,3,4,South
3,7,3,4,West
4,7,3,4,East
3,7,3,2,West
4,7,3,3,East
3,7,3,2,West
4,7,3,2,East
5,7,3,3,East
4,7,3,3,West
3,7,3,3,West
4,7,3,3,East
4,8,3,3,North
4,9,3,3,North
4,8,3,3,South
4,9,3,3,North
5,9,3,3,East
5,8,3,3,South
5,9,3,3,North
6,9,3,2,East
7,9,3,2,East
7,8,3,1,South
8,8,2,10,East
8,7,2,10,South
8,6,2,10,South
8,5,2,8,South
8,4,2,8,South
8,3,2,7,South
7,3,2,6,West
6,3,2,5,West
5,3,2,3,West
4,3,2,2,West
3,3,2,1,West
2,3,1,17,West
2,4,1,15,North
3,4,1,14,East
4,4,1,12,East
5,4,1,12,East
6,4,1,12,East
6,3,1,12,South
7,3,1,12,East
7,4,1,12,North
7,5,1,10,North
8,5,1,9,East
9,5,1,9,East
10,5,1,8,East
10,4,1,8,South
11,4,1,8,East
11,3,1,7,South
11,3,1,6,South
11,3,1,6,South
11,3,1,7,South
11,3,1,7,South
11,3,1,7,South
11,3,1,8,South
11,3,1,7,South
11,4,1,7,North
11,4,1,8,North
11,4,1,9,North
11,5,1,7,North
12,5,1,5,East
13,5,1,5,East
14,5,1,5,East
15,5,1,5,East
15,4,1,3,South
15,3,1,5,South
15,4,1,5,North
15,5,1,5,North
16,5,1,3,East
17,5,1,3,East
18,5,1,5,East
18,6,1,4,North
18,7,1,4,North
18,8,1,4,North
17,8,1,2,West
17,7,1,3,South
17,8,1,2,North
16,8,1,2,West
15,8,1,2,West
15,7,1,2,South
14,7,1,1,West
1,11,4,7,Stop
1,10,4,6,South
1,9,4,4,South
2,9,4,3,East
3,9,4,3,East
3,8,4,3,South
4,8,4,2,East
5,8,4,2,East
5,7,4,2,South
6,7,4,1,East
7,7,3,4,East
7,8,3,2,North
7,9,3,1,North
6,9,2,7,West
6,8,2,7,South
6,7,2,7,South
5,7,2,5,West
4,7,2,5,West
3,7,2,4,West
4,7,2,5,East
3,7,2,4,West
4,7,2,4,East
3,7,2,4,West
4,7,2,6,East
3,7,2,6,West
2,7,2,4,West
1,7,2,3,West
1,6,2,2,South
1,5,2,1,South
1,4,1,15,South
1,5,1,15,North
1,6,1,14,North
1,7,1,14,North
2,7,1,14,East
3,7,1,12,East
4,7,1,12,East
5,7,1,12,East
6,7,1,12,East
7,7,1,10,East
7,8,1,10,North
7,7,1,11,South
7,8,1,11,North
8,8,1,10,East
8,7,1,10,South
9,7,1,10,East
10,7,1,8,East
10,8,1,9,North
10,7,1,9,South
10,7,1,8,South
10,6,1,9,South
10,7,1,9,North
10,7,1,8,North
10,8,1,10,North
10,7,1,10,South
10,6,1,10,South
10,5,1,8,South
10,4,1,6,South
11,4,1,6,East
11,4,1,5,East
11,3,1,4,South
11,3,1,5,South
11,3,1,4,South
11,3,1,4,South
11,3,1,5,South
11,3,1,6,South
11,3,1,7,South
11,3,1,6,South
11,4,1,4,North
11,4,1,5,North
11,4,1,6,North
11,5,1,4,North
12,5,1,4,East
13,5,1,2,East
14,5,1,1,East
1,11,4,7,Stop
1,10,4,5,South
1,10,4,5,South
1,10,4,5,South
1,10,4,5,South
1,11,4,5,North
2,11,4,5,East
3,11,4,3,East
4,11,4,2,East
5,11,3,2,East
5,10,2,6,South
5,9,2,6,South
6,9,2,6,East
7,9,2,6,East
8,9,2,5,East
9,9,2,3,East
10,9,2,3,East
10,10,2,1,North
10,11,2,3,North
10,10,2,3,South
10,9,2,3,South
11,9,2,3,East
12,9,2,1,East
12,8,2,1,South
12,9,1,15,North
12,8,1,13,South
12,7,1,13,South
12,7,1,12,South
12,7,1,11,South
12,7,1,10,South
12,7,1,11,South
12,7,1,10,South
12,7,1,11,South
12,7,1,10,South
12,7,1,9,South
12,7,1,10,South
12,7,1,11,South
12,7,1,12,South
12,7,1,11,South
12,7,1,10,South
12,7,1,11,South
12,7,1,10,South
12,7,1,9,South
12,7,1,8,South
12,7,1,7,South
12,7,1,6,South
12,7,1,6,South
12,7,1,5,South
12,7,1,5,South
12,7,1,4,South
12,7,1,5,South
12,7,1,5,South
12,7,1,4,South
12,7,1,5,South
12,7,1,6,South
12,7,1,7,South
12,7,1,8,South
12,7,1,9,South
12,7,1,8,South
12,7,1,7,South
12,7,1,7,South
12,7,1,8,South
12,7,1,9,South
12,7,1,10,South
12,7,1,9,South
12,7,1,9,South
12,7,1,8,South
12,7,1,9,South
12,7,1,10,South
12,7,1,11,South
12,7,1,11,South
12,7,1,11,South
12,7,1,11,South
12,7,1,12,South
12,7,1,11,South
12,7,1,12,South
12,7,1,11,South
12,7,1,10,South
12,7,1,9,South
12,7,1,8,South
12,7,1,9,South
12,7,1,9,South
12,7,1,9,South
12,7,1,8,South
12,7,1,8,South
12,7,1,9,South
12,7,1,8,South
12,7,1,7,South
12,7,1,8,South
12,7,1,7,South
12,7,1,7,South
12,7,1,6,South
12,7,1,6,South
12,7,1,5,South
12,7,1,6,South
12,7,1,5,South
12,7,1,4,South
12,7,1,3,South
12,7,1,4,South
12,8,1,2,North
12,8,1,3,North
12,9,1,2,North
11,9,1,2,West
11,10,1,2,North
11,9,1,1,South
1,11,4,7,Stop
1,10,4,7,South
1,9,4,7,South
1,8,4,7,South
1,7,4,7,South
1,6,4,7,South
1,5,4,7,South
2,5,4,7,East
3,5,4,7,East
4,5,4,7,East
5,5,4,6,East
6,5,4,4,East
7,5,4,4,East
8,5,4,2,East
9,5,3,8,East
9,6,3,8,North
9,7,3,6,North
9,8,3,4,North
9,9,3,2,North
10,9,2,7,East
10,10,2,5,North
10,10,2,4,North
10,10,2,5,North
10,9,2,3,South
9,9,2,2,West
8,9,2,1,West
7,9,1,10,West
8,9,1,8,East
9,9,1,7,East
10,9,1,6,East
10,10,1,4,North
10,11,1,4,North
10,10,1,4,South
10,11,1,3,North
11,11,1,3,East
12,11,1,3,East
13,11,1,1,East
1,11,4,7,Stop
1,10,4,6,South
1,9,4,6,South
2,9,4,6,East
2,8,4,6,South
3,8,4,5,East
4,8,4,5,East
5,8,4,3,East
6,8,4,3,East
6,7,4,3,South
7,7,4,1,East
8,7,3,3,East
8,6,3,3,South
8,5,3,2,South
7,5,3,2,West
7,4,3,2,South
7,3,3,2,South
7,4,2,9,North
7,5,2,7,North
8,5,2,6,East
8,6,2,6,North
8,7,2,6,North
8,8,2,6,North
8,9,2,5,North
7,9,2,3,West
6,9,2,1,West
5,9,1,12,West
5,8,1,11,South
5,7,1,9,South
6,7,1,8,East
7,7,1,8,East
8,7,1,6,East
8,6,1,8,South
8,7,1,6,North
8,8,1,6,North
8,7,1,6,South
8,8,1,8,North
8,7,1,6,South
9,7,1,6,East
10,7,1,5,East
10,6,1,5,South
10,6,1,4,South
10,7,1,4,North
10,7,1,5,North
10,7,1,6,North
10,8,1,4,North
10,9,1,3,North
11,9,1,2,East
12,9,1,2,East
13,9,1,2,East
1,11,4,7,Stop
1,10,4,6,South
1,9,4,6,South
1,10,4,5,North
1,10,4,4,North
1,10,4,4,North
1,10,4,5,North
1,11,4,3,North
2,11,4,3,East
3,11,4,3,East
4,11,4,2,East
5,11,4,2,East
5,10,4,2,South
5,11,3,7,North
5,10,3,6,South
6,10,3,5,East
6,10,3,5,East
6,10,3,4,East
6,10,3,5,East
6,9,3,5,South
7,9,3,5,East
8,9,3,5,East
9,9,3,3,East
10,9,3,1,East
11,9,2,7,East
12,9,2,5,East
12,8,2,5,South
13,8,2,3,East
13,7,2,4,South
13,8,2,3,North
14,8,2,3,East
15,8,2,3,East
16,8,2,1,East
17,8,1,20,East
17,7,1,18,South
16,7,1,16,West
15,7,1,14,West
14,7,1,12,West
14,6,1,10,South
14,5,1,10,South
13,5,1,10,West
12,5,1,10,West
11,5,1,9,West
10,5,1,7,West
9,5,1,7,West
9,4,1,5,South
8,4,1,5,West
8,3,1,4,South
7,3,1,3,West
6,3,1,2,West
1,11,4,7,Stop
1,10,4,7,South
1,9,4,7,South
1,8,4,6,South
2,8,4,6,East
3,8,4,6,East
4,8,4,4,East
5,8,4,4,East
5,7,4,2,South
6,7,3,6,East
7,7,3,4,East
8,7,3,5,East
8,8,3,4,North
8,9,3,2,North
9,9,3,3,East
8,9,3,2,West
9,9,3,4,East
8,9,3,2,West
9,9,3,2,East
10,9,3,2,East
10,10,3,2,North
10,11,2,8,North
11,11,2,8,East
12,11,2,6,East
13,11,2,4,East
14,11,2,2,East
15,11,1,17,East
14,11,1,16,West
14,10,1,15,South
14,9,1,15,South
14,8,1,13,South
14,7,1,13,South
14,6,1,13,South
14,5,1,13,South
14,4,1,13,South
13,4,1,13,West
13,3,1,11,South
13,3,1,11,South
13,3,1,11,South
13,3,1,11,South
13,3,1,12,South
13,3,1,13,South
13,4,1,11,North
13,4,1,10,North
13,4,1,11,North
13,3,1,9,South
13,3,1,9,South
13,3,1,10,South
13,3,1,11,South
13,4,1,11,North
13,3,1,9,South
13,3,1,10,South
13,4,1,8,North
13,4,1,8,North
13,4,1,9,North
13,3,1,9,South
13,4,1,9,North
13,5,1,8,North
12,5,1,8,West
11,5,1,8,West
11,4,1,8,South
11,5,1,7,North
10,5,1,6,West
9,5,1,6,West
9,4,1,6,South
9,5,1,6,North
9,4,1,4,South
8,4,1,3,West
7,4,1,3,West
6,4,1,1,West
1,11,4,7,Stop
1,10,4,7,South
1,9,4,7,South
1,8,4,5,South
2,8,4,4,East
3,8,4,4,East
3,9,4,3,North
4,9,4,1,East
5,9,2,7,East
5,8,2,7,South
5,7,2,5,South
6,7,2,4,East
7,7,2,2,East
8,7,2,4,East
8,6,2,2,South
8,5,2,2,South
8,4,2,1,South
9,4,1,10,East
9,5,1,8,North
9,6,1,8,North
9,7,1,8,North
9,8,1,8,North
9,9,1,8,North
10,9,1,7,East
11,9,1,7,East
12,9,1,6,East
13,9,1,6,East
14,9,1,5,East
14,8,1,3,South
15,8,1,1,East
1,11,4,7,Stop
1,10,4,5,South
1,9,4,5,South
1,10,4,5,North
1,10,4,6,North
1,9,4,6,South
1,10,4,5,North
1,10,4,5,North
1,10,4,4,North
1,10,4,5,North
1,10,4,4,North
1,10,4,5,North
1,9,4,5,South
1,8,4,5,South
1,9,4,3,North
2,9,4,3,East
2,8,4,1,South
3,8,3,5,East
3,9,3,3,North
4,9,3,1,East
5,9,2,6,East
5,8,2,6,South
5,7,2,4,South
4,7,2,3,West
5,7,2,5,East
4,7,2,3,West
3,7,2,3,West
2,7,2,3,West
3,7,2,5,East
2,7,2,3,West
1,7,2,3,West
1,6,2,3,South
1,5,2,1,South
2,5,1,16,East
3,5,1,15,East
4,5,1,13,East
5,5,1,13,East
6,5,1,13,East
7,5,1,13,East
8,5,1,11,East
8,6,1,9,North
8,7,1,7,North
9,7,1,5,East
10,7,1,3,East
10,7,1,4,East
10,7,1,3,East
10,8,1,3,North
10,8,1,3,North
10,7,1,3,South
10,7,1,4,South
10,7,1,5,South
10,7,1,6,South
10,8,1,4,North
10,9,1,2,North
11,9,1,1,East
1,11,4,7,Stop
1,10,4,5,South
1,9,4,5,South
2,9,4,4,East
3,9,4,4,East
4,9,4,2,East
5,9,4,2,East
6,9,4,1,East
7,9,3,7,East
7,8,3,5,South
7,7,3,5,South
6,7,3,3,West
7,7,3,5,East
6,7,3,3,West
5,7,3,3,West
6,7,3,3,East
7,7,3,3,East
7,8,3,1,North
8,8,2,7,East
8,7,2,7,South
8,6,2,6,South
8,5,2,5,South
8,4,2,3,South
7,4,2,2,West
6,4,2,2,West
6,5,2,2,North
5,5,2,1,West
4,5,1,10,West
4,4,1,10,South
5,4,1,10,East
6,4,1,8,East
6,5,1,7,North
7,5,1,6,East
8,5,1,4,East
9,5,1,2,East
1,11,4,7,Stop
1,10,4,7,South
1,9,4,6,South
1,8,4,6,South
1,9,4,5,North
2,9,4,5,East
2,8,4,5,South
3,8,4,5,East
3,9,4,5,North
3,8,4,5,South
3,7,4,5,South
3,8,4,3,North
4,8,4,3,East
4,7,4,3,South
5,7,4,1,East
6,7,3,5,East
7,7,3,5,East
6,7,3,4,West
7,7,3,6,East
6,7,3,4,West
7,7,3,4,East
8,7,3,5,East
8,6,3,3,South
8,5,3,1,South
7,5,2,9,West
8,5,2,8,East
8,6,2,6,North
8,7,2,5,North
8,8,2,5,North
8,9,2,3,North
9,9,2,3,East
10,9,2,3,East
10,8,2,2,South
10,8,2,3,South
10,8,2,2,South
10,8,2,3,South
10,9,2,3,North
11,9,2,1,East
12,9,1,7,East
13,9,1,6,East
14,9,1,4,East
14,10,1,5,North
14,9,1,4,South
15,9,1,3,East
16,9,1,1,East
1,11,4,7,Stop
1,10,4,5,South
1,10,4,6,South
1,11,4,5,North
2,11,4,5,East
3,11,4,4,East
4,11,4,2,East
5,11,4,2,East
6,11,3,1,East
7,11,2,10,East
6,11,2,8,West
6,10,2,7,South
6,9,2,7,South
6,8,2,7,South
6,7,2,7,South
5,7,2,5,West
4,7,2,5,West
3,7,2,5,West
2,7,2,5,West
1,7,2,5,West
1,6,2,3,South
1,5,2,1,South
2,5,1,13,East
3,5,1,13,East
3,4,1,13,South
4,4,1,13,East
4,3,1,13,South
5,3,1,11,East
5,4,1,11,North
6,4,1,9,East
6,5,1,11,North
6,4,1,11,South
7,4,1,9,East
7,5,1,9,North
7,4,1,9,South
7,5,1,9,North
7,4,1,9,South
8,4,1,7,East
9,4,1,7,East
10,4,1,5,East
10,5,1,7,North
10,4,1,7,South
11,4,1,5,East
11,5,1,3,North
12,5,1,3,East
13,5,1,3,East
13,4,1,2,South
1,11,4,7,Stop
1,10,4,6,South
1,9,4,6,South
2,9,4,4,East
3,9,4,4,East
3,8,4,2,South
4,8,3,5,East
4,7,3,3,South
5,7,3,2,East
6,7,3,3,East
5,7,3,3,West
6,7,3,3,East
7,7,3,3,East
8,7,3,3,East
8,6,3,1,South
8,5,2,7,South
8,6,2,5,North
8,7,2,5,North
8,8,2,5,North
8,9,2,3,North
7,9,2,2,West
8,9,2,4,East
7,9,2,2,West
8,9,2,4,East
7,9,2,3,West
6,9,2,1,West
6,10,1,18,North
6,9,1,17,South
6,8,1,17,South
6,7,1,16,South
7,7,1,14,East
8,7,1,13,East
8,6,1,12,South
8,5,1,10,South
8,4,1,12,South
8,5,1,12,North
8,6,1,10,North
8,7,1,10,North
8,6,1,11,South
8,7,1,11,North
9,7,1,9,East
9,8,1,9,North
9,7,1,7,South
10,7,1,7,East
10,7,1,6,East
10,7,1,7,East
10,7,1,6,East
10,8,1,6,North
10,7,1,6,South
10,7,1,7,South
10,7,1,6,South
10,7,1,5,South
10,7,1,6,South
10,7,1,5,South
10,8,1,5,North
10,8,1,6,North
10,7,1,4,South
10,7,1,3,South
10,7,1,4,South
10,7,1,3,South
10,7,1,3,South
10,7,1,4,South
10,7,1,5,South
10,8,1,4,North
10,8,1,5,North
10,8,1,4,North
10,9,1,6,North
10,8,1,6,South
10,7,1,6,South
10,6,1,5,South
10,5,1,5,South
11,5,1,5,East
12,5,1,3,East
13,5,1,1,East
1,11,4,7,Stop
1,10,4,7,South
1,9,4,7,South
1,8,4,5,South
1,7,4,3,South
2,7,4,3,East
2,8,4,1,North
3,8,3,8,East
3,7,3,6,South
4,7,3,6,East
5,7,3,6,East
6,7,3,4,East
7,7,3,4,East
8,7,3,4,East
8,6,3,3,South
8,5,3,2,South
8,4,2,6,South
8,5,2,4,North
8,6,2,3,North
8,7,2,1,North
9,7,1,4,East
9,8,1,3,North
9,9,1,2,North
