@relation pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute pacmanX numeric
@attribute pacmanY numeric
@attribute minGhost numeric
@attribute score numeric
@attribute class {Stop,North,South,East,West}

@data
0.333333,0.6,0.823529,0.616776,North
0.37037,0.6,0.764706,0.615132,East
0.407407,0.6,0.705882,0.613487,East
0.444444,0.6,0.647059,0.611842,East
0.444444,0.533333,0.529412,0.610197,South
0.444444,0.466667,0.529412,0.608553,South
0.444444,0.4,0.411765,0.606908,South
0.444444,0.333333,0.294118,0.605263,South
0.444444,0.266667,0.176471,0.603618,South
0.444444,0.2,0.176471,0.601974,South
0.444444,0.133333,0.058824,0.600329,South
0.444444,0.066667,0,0.598684,South
0.444444,0,0.529412,0.925987,South
0.481481,0,0.411765,0.924342,East
0.518519,0,0.352941,0.922697,East
0.555556,0,0.352941,0.921053,East
0.592593,0,0.235294,0.919408,East
0.62963,0,0.235294,0.917763,East
0.666667,0,0.176471,0.916118,East
0.703704,0,0.058824,0.914474,East
0.740741,0,0.058824,0.912829,East
0.777778,0,0.058824,0.911184,East
0.814815,0,0.058824,0.909539,East
0.851852,0,0.058824,0.907895,East
